country	code	name	postcode	town	address	adr2	lat	lng
"Komárom-
Esztergom"	HU-212-TH-00105	Csabai Dezső	2941	Ács	Csabai tanya	Csabai tanya , 2941 , Ács	47,7146366	18,0358581
"Komárom-
Esztergom"	HU-212-TH-00201	Tejút Kft.	2517	Kesztölc	Központi Major	Központi Major , 2517 , Kesztölc	47,7095747	18,8031267
"Komárom-
Esztergom"	HU-212-TH-00202	Baranya Zoltán	2543	Süttő	0139 hrsz.	0139 hrsz. , 2543 , Süttő	47,7173114	18,4531038
"Komárom-
Esztergom"	HU-212-TH-00203	Rétki Gábor	2028	Pilismarót	Miklós Deák völgy 02/10 hrsz.	Miklós Deák völgy 02/10 hrsz. , 2028 , Pilismarót	47,7644093	18,8354075
"Komárom-
Esztergom"	HU-212-TH-00302	Aranykocsi Zrt.	2898	Kocs	Győri u. 0188 hrsz.	Győri u. 0188 hrsz. , 2898 , Kocs	47,5889712	18,2133286
"Komárom-
Esztergom"	HU-212-TH-00106	Komáromi Mezőgazdasági Zrt.	2949	Csém	049 hrsz.	049 hrsz. , 2949 , Csém	47,6869512	18,0801153
"Komárom-
Esztergom"	HU-212-TH-00003	Állért Kft.	2947	Ete	0228/18 hrsz	0228/18 hrsz , 2947 , Ete		
"Komárom-
Esztergom"	HU-212-TH-00002	"Ászári Mezőgazdasági Termelő
Szolgáltató és Értékesítő Zrt."	2882	Kerékteleki	057/2 hrsz.	057/2 hrsz. , 2882 , Kerékteleki	47,5151856	17,9390277
"Komárom-
Esztergom"	HU-212-TH-00001	Akai Agrár kft.	2862	Aka	Arany János u. 15.	Arany János u. 15. , 2862 , Aka	47,4013811	18,0696451
"Komárom-
Esztergom"	HU-212-TH-00303	Albers Agrár Bt.	2856	Szákszend	05/4 hrsz	05/4 hrsz , 2856 , Szákszend	47,556632	18,1627313
"Komárom-
Esztergom"	HU-212-TH-00004	Mészáros Zoltán	2886	Réde	Széchenyi u. 20.	Széchenyi u. 20. , 2886 , Réde	47,4266884	17,9235773
Nógrád	HU-11-TH-00001	ComAgro Sardo Kft.	2691	Nógrádkövesd	Hrsz. 083/1	Hrsz. 083/1 , 2691 , Nógrádkövesd	47,8764684	19,3640855
Nógrád	HU-11-TH-00007	Baksa Gábor	3182	Karancslapuljtő	Sötétlápapuszta 0550/5 hrsz.	Sötétlápapuszta 0550/5 hrsz. , 3182 , Karancslapuljtő	48,1536509	19,732685
Nógrád	HU-11-TH-00011	Torák Kornél	3137	Karancsberény	0334/44 hrsz	0334/44 hrsz , 3137 , Karancsberény	48,1844751	19,762596
Nógrád	HU-11-TH-00008	Bárány János	3178	Varsány	02/1, 02/5 hrsz	02/1, 02/5 hrsz , 3178 , Varsány	47,4613375	18,9658974
Nógrád	HU-11-TH-00010	Kiss Bertalan	3178	Varsány	0111/62 hrsz	0111/62 hrsz , 3178 , Varsány	48,0301615	19,4692343
Nógrád	HU-11-TH-00001	ComAgro-Sardo Kft.	2691	Nógrádkövesd	083/1 hrsz	083/1 hrsz , 2691 , Nógrádkövesd	47,8764684	19,3640855
Nógrád	HU-11-TH-00002	Agroméra Zrt.	2659	Érsekvadkert	0236/3 hrsz.	0236/3 hrsz. , 2659 , Érsekvadkert	47,9896807	19,195202
Nógrád	HU-11-TH-00006	Bandi Milk Farm Kft.	2673	Csitár	015 hrsz.	015 hrsz. , 2673 , Csitár	48,0430157	19,4253303
Nógrád	HU-11-TH-00004	Maszlik Zoltán	2655	Szente	036 hrsz	036 hrsz , 2655 , Szente	47,9614015	19,2855683
Nógrád	HU-11-TH-00005	Terman Lászlóné	2656	Szátok	Kossuth u. 101	Kossuth u. 101 , 2656 , Szátok	47,95226	19,246368
Nógrád	HU-11-TH-00013	Ondrésik Árpádné	3068	Mátraszőlős	015/5 hrsz.	015/5 hrsz. , 3068 , Mátraszőlős	47,9545683	19,6898279
Nógrád	HU-11-TH-00009	Mátrafarm Hungária Kft.	3155	Mátramindszent	053/2 hrsz.	053/2 hrsz. , 3155 , Mátramindszent	47,980392	19,934013
Nógrád	HU-11-TH-00012	Cserhátalja Mezőgazdasági Zrt.	3052	Csécse	024/5 hrsz.	024/5 hrsz. , 3052 , Csécse	47,8596168	19,6200492
Pest	HU-102-TH-00001	Merész Sándor	2161	Csomád	Újmajor	Újmajor , 2161 , Csomád	47,653575	19,236692
Pest	HU-102-TH-00008	Csíkvártej Kft	2750	Nagykőrös	Csíkvár dűlő 29.	Csíkvár dűlő 29. , 2750 , Nagykőrös	47,0207578	19,8107935
Pest	HU-102-TH-00007	Herczeg Lajos	2700	Cegléd	Külterület              Hrsz. 0856/22	Külterület              Hrsz. 0856/22 , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00007	Aranytej Kft.	2750	Nagykőrös	Gogány dűlő Hrsz.032/5	Gogány dűlő Hrsz.032/5 , 2750 , Nagykőrös	47,079505	19,7544631
Pest	HU-102-TH-00005	Abonyi Mezőgazdasági Zrt.	2740	Abony	Kisbalaton dűlő 1.	Kisbalaton dűlő 1. , 2740 , Abony	47,2034718	20,0330551
Pest	HU-102-TH-00004	Ágics Tej	2316	Tököl	Ledina Tanya 1/b	Ledina Tanya 1/b , 2316 , Tököl	47,309145	18,975723
Pest	HU-102-TH-00003	Fríz Farm Kft.	2340	Kiskunlacháza	Tanya(2) 0400/40	Tanya(2) 0400/40 , 2340 , Kiskunlacháza	47,1818581	19,0089704
Pest	HU-102-TH-00002	Dunatáj Mg Tsz.	2344	Dömsöd	Tassi úti telep	Tassi úti telep , 2344 , Dömsöd	47,079926	19,0072687
Pest	HU-102-TH-00015	Szabó Péter	2714	Nyársapát	Ugyeri dűlő 0238/4	Ugyeri dűlő 0238/4 , 2714 , Nyársapát	47,114292	19,810846
Pest	HU-102-TH-00014	Toldi Tej	2750	Nagykőrös	Fekete dűlő 72/a	Fekete dűlő 72/a , 2750 , Nagykőrös	46,988291	19,762819
Pest	HU-102-TH-00010	Dokrimo Kft.	2700	Cegléd	Pesti út 0257/3 Hrsz.	Pesti út 0257/3 Hrsz. , 2700 , Cegléd	47,182029	19,7602812
Pest	HU-102-TH-00013	Petőfi Mgsz	2755	Kocsér	V. dűlő 34.	V. dűlő 34. , 2755 , Kocsér	47,0083759	19,9355471
Pest	HU-102-TH-00011	Erdélyi Istvánné	2700	Cegléd	Réti dűlő 434.	Réti dűlő 434. , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00016	Agrifutira-Real Kft.	2460	Tárnok	Anasztázia Major	Anasztázia Major , 2460 , Tárnok	47,3684498	18,860627
Pest	HU-102-TH-00017	"Hunland Farm Mezőgazdasági
Termelő Szolgáltató Kft."	2217	Gomba	Felsőfarkasd Major hrsz. 0491/4	Felsőfarkasd Major hrsz. 0491/4 , 2217 , Gomba	47,4054619	19,484571
Pest	HU-102-TH-00009	Kórodi Ferenc	2750	Nagykőrös	Barátszilas dűlő	Barátszilas dűlő , 2750 , Nagykőrös	47,0207578	19,8107935
Pest	HU-102-TH-00018	H+N Kft.	1238	Budapest	Major út 1.	Major út 1. , 1238 , Budapest	47,458387	19,038289
Pest	HU-102-TH-00020	Borbás Sándorné	2344	Dömsöd	Áchim utca 0362/40 hrsz	Áchim utca 0362/40 hrsz , 2344 , Dömsöd	47,094901	19,0237527
Pest	HU-102-TH-00019	Agro-Taks Kft.	2335	Taksony	Bugyi u. 042/1	Bugyi u. 042/1 , 2335 , Taksony	47,326276	19,063503
Pest	HU-102-TH-00021	Alexov Milan ev.	2309	Lórév	Külterület 041/15 hrsz.	Külterület 041/15 hrsz. , 2309 , Lórév	47,1151743	18,8970457
Pest	HU-102-TH-00023	Ficsor Árpád ev.	2330	Dunaharaszti	Külterület 0187/203 hrsz.	Külterület 0187/203 hrsz. , 2330 , Dunaharaszti	47,3379151	19,1023787
Pest	HU-102-TH-00022	Mezőterm Kft.	2309	Lórév	Külterület 043/2 hrsz.	Külterület 043/2 hrsz. , 2309 , Lórév	47,1151743	18,8970457
Pest	HU-102-TH-00024	Szabó és Társa Kft.	2764	Tápióbicske	Géza major 0390/2 hrsz	Géza major 0390/2 hrsz , 2764 , Tápióbicske	47,352814	19,705146
Pest	HU-102-TH-00030	Cosinus Gamma Kft.	2347	Bugyi	Juhászföld 1719/8	Juhászföld 1719/8 , 2347 , Bugyi	47,130371	19,177837
Pest	HU-102-TH-00031	Lakto kft.	2370	Dabas	Béke u. 18.	Béke u. 18. , 2370 , Dabas	47,1790223	19,3115452
Pest	HU-102-TH-00029	Tej 2007 Kft.	2351	Alsónémedi	Hrsz.:0331/3	Hrsz.:0331/3 , 2351 , Alsónémedi	47,3061231	19,1689384
Pest	HU-102-TH-00039	Kunvári János	2737	Ceglédbercel	Fekete rész külterölet Hrsz.: 081/5	Fekete rész külterölet Hrsz.: 081/5 , 2737 , Ceglédbercel	47,2180165	19,6703348
Pest	HU-102-TH-00050	Bekő Ambrus	2747	Törtel	Hajnal út 069/9 hrsz	Hajnal út 069/9 hrsz , 2747 , Törtel	47,114473	19,9472855
Pest	HU-102-TH-00058	Ecseri Jánosné	2700	Cegléd	Kőkút lapos d 030/4 hrsz	Kőkút lapos d 030/4 hrsz , 2700 , Cegléd	46,1911142	17,5758825
Pest	HU-102-TH-00056	Tóth Sándor	2750	Nagykőrös	Bokros 59.	Bokros 59. , 2750 , Nagykőrös	47,0421704	19,7900867
Pest	HU-102-TH-00059	Lukács Károly	2730	Albertirsa	József Attila u. 43	József Attila u. 43 , 2730 , Albertirsa	47,238834	19,626713
Pest	HU-102-TH-00057	Csapó János	2713	Csemő	Kanális Part 1.	Kanális Part 1. , 2713 , Csemő	47,113095	19,6903669
Pest	HU-102-TH-00043	Pusztai Istvánné	2700	Cegléd	XIII. ker 147	XIII. ker 147 , 2700 , Cegléd	47,5355105	19,0709266
Pest	HU-102-TH-00047	Tankó Attila	2740	Abony	Balhás dűlő 5.	Balhás dűlő 5. , 2740 , Abony	47,2034718	20,0330551
Pest	HU-102-TH-00049	Csáki Istvánné	2747	Törtel	Kákás dűlő 40 sz.	Kákás dűlő 40 sz. , 2747 , Törtel	47,1121046	19,9216091
Pest	HU-102-TH-00051	Nagy Ambrus	2713	Csemő	0176/13 hrsz	0176/13 hrsz , 2713 , Csemő	47,1177661	19,6907056
Pest	HU-102-TH-00048	Csizmadi Lajosné	2736	Mikebuda	Teleki út 7.	Teleki út 7. , 2736 , Mikebuda	47,1640795	19,6317015
Pest	HU-102-TH-00038	Bújdos Pál Zoltán	2730	Albertirsa	Viola u. 60	Viola u. 60 , 2730 , Albertirsa	47,23108	19,630287
Pest	HU-102-TH-00042	Kovács István	2740	Abony	Mátyás K. u. 18.	Mátyás K. u. 18. , 2740 , Abony	47,2034718	20,0330551
Pest	HU-102-TH-00046	Sinka Pálinkás Károly	2700	Cegléd	Ugyer 3.	Ugyer 3. , 2700 , Cegléd	47,150864	19,759436
Pest	HU-102-TH-00052	Kiss Ernő	2750	Nagykőrös	Bokros dűlő 1319.	Bokros dűlő 1319. , 2750 , Nagykőrös	47,115829	19,8090179
Pest	HU-102-TH-00045	Süveges Béla Jánosné	2740	Abony	Belsőerdő 28.	Belsőerdő 28. , 2740 , Abony	47,2034718	20,0330551
Pest	HU-102-TH-00044	Lebanov Pálné	2730	Albertirsa	Homokrész u. 80.	Homokrész u. 80. , 2730 , Albertirsa	47,2375646	19,5913389
Pest	HU-102-TH-00071	Potor Lászlóné	2336	Dunavarsány	Bartók Béla út 8.	Bartók Béla út 8. , 2336 , Dunavarsány	47,289126	19,0368139
Pest	HU-102-TH-00069	Lepsényi Terézia	2315	Szigethalom	Ledina dűlő 3.	Ledina dűlő 3. , 2315 , Szigethalom	47,3148188	18,9760702
Pest	HU-102-TH-00068	Hollné Nemes Róza	2344	Dömsöd	Öregszőlőhegyi út 19.	Öregszőlőhegyi út 19. , 2344 , Dömsöd	47,0980235	19,021675
Pest	HU-102-TH-00067	Bodó Csaba	2337	Délegyháza	Csóka tanya 19.	Csóka tanya 19. , 2337 , Délegyháza	47,2425649	19,0554251
Pest	HU-102-TH-00072	Rémai András	2337	Délegyháza	Csóka tanya 21.	Csóka tanya 21. , 2337 , Délegyháza	47,2425649	19,0554251
Pest	HU-102-TH-00070	Lepsényi Terézia	2315	Szigethalom	Ledina dűlő 3.	Ledina dűlő 3. , 2315 , Szigethalom	47,3148188	18,9760702
Pest	HU-102-TH-00066	Ambrus György	2330	Dunaharaszti	Külterület 0244/22	Külterület 0244/22 , 2330 , Dunaharaszti	47,3536817	19,0970722
Pest	HU-102-TH-00073	Somogyi József János	2344	Dömsöd	Kunszentmiklósi út 36	Kunszentmiklósi út 36 , 2344 , Dömsöd	47,08491	19,024228
Pest	HU-102-TH-00075	Jaksa Imre	2344	Dömsöd	Kurucz utca 8.	Kurucz utca 8. , 2344 , Dömsöd	47,091733	19,007141
Pest	HU-102-TH-00074	Fauszt Ágoston	2340	Kiskunlacháza	Pesti út 121	Pesti út 121 , 2340 , Kiskunlacháza	47,1818581	19,0089704
Pest	HU-102-TH-00064	Törőcsik Tibor	2730	Albertirsa	Homokrész 151.	Homokrész 151. , 2730 , Albertirsa	47,2369772	19,5906175
Pest	HU-102-TH-00065	Balogh András Lajosné	2712	Nyársapát	Összekötő 27.	Összekötő 27. , 2712 , Nyársapát	47,1084387	19,82957
Pest	HU-102-TH-00063	Baranyiné Balogh Tünde	2712	Nyársapát	Összekötő 27.	Összekötő 27. , 2712 , Nyársapát	47,1084387	19,82957
Pest	HU-102-TH-00053	Petrezselyemné Bajári Mónika	2740	Abony	Szolnoki út 28.	Szolnoki út 28. , 2740 , Abony	47,1873507	20,0137831
Pest	HU-102-TH-00061	Pálinkás László	2713	Csemő	Táncsics M. út 19.	Táncsics M. út 19. , 2713 , Csemő	47,112958	19,691558
Pest	HU-102-TH-00054	Kiss Tamás	2700	Cegléd	Külső Kátai út 49.	Külső Kátai út 49. , 2700 , Cegléd	47,1935969	19,787678
Pest	HU-102-TH-00055	Kiss Tamás	2700	Cegléd	Külső Kátai út 49.	Külső Kátai út 49. , 2700 , Cegléd	47,1935969	19,787678
Pest	HU-102-TH-00130	Kovács Józsefné	2183	Galgamácsa	Petőfi utca 24.	Petőfi utca 24. , 2183 , Galgamácsa	47,6912795	19,3892175
Pest	HU-102-TH-00131	Varga Géza	2193	Galgahévíz	Fő út 83.	Fő út 83. , 2193 , Galgahévíz	47,6222826	19,5467047
Pest	HU-102-TH-00133	GAK Nonprofit Közhasznú Kft.	2100	Gödöllő	Práter K. utca 1.	Práter K. utca 1. , 2100 , Gödöllő	47,5923813	19,3616034
Pest	HU-102-TH-00129	Józsa Csaba	2174	Verseg	Rákóczi u.5.	Rákóczi u.5. , 2174 , Verseg	47,7230843	19,5448841
Pest	HU-102-TH-00132	Varga Géza	2193	Galgahévíz	Fő út 83.	Fő út 83. , 2193 , Galgahévíz	47,6222826	19,5467047
Pest	HU-102-TH-00089	Kraján Eszter	2700	Cegléd	XII.279	XII.279 , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00139	Mama Istvánné	2700	Cegléd	XII. Értem d.139.	XII. Értem d.139. , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00137	Deák István	2700	Cegléd	Jászberényi út 397.	Jászberényi út 397. , 2700 , Cegléd	47,1795015	19,8003065
Pest	HU-102-TH-00183	Rehor Ferenc	2700	Cegléd	Dinnyéshalom u. 282. dűlő	Dinnyéshalom u. 282. dűlő , 2700 , Cegléd	47,145745	19,8027369
Pest	HU-102-TH-00136	Palcsó István	2700	Cegléd	Fertályos kaszálók 46.	Fertályos kaszálók 46. , 2700 , Cegléd		
Pest	HU-102-TH-00140	Kovács Lajos Ernő	2700	Cegléd	Márta dűlő 51.	Márta dűlő 51. , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00141	Kovács Sándor	2736	Mikebuda	II. dűlő 36.	II. dűlő 36. , 2736 , Mikebuda	47,1640795	19,6317015
Pest	HU-102-TH-00143	Tóth Albert	2700	Cegléd	Tanítóföld 372	Tanítóföld 372 , 2700 , Cegléd	47,1737909	19,7966325
Pest	HU-102-TH-00144	Kovácsné Kárteszi Andrea	2700	Cegléd	Gyulai dűlő 166.	Gyulai dűlő 166. , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU-102-TH-00142	Szöllősi Zoltán	2700	Cegléd	Tanítóföld 380	Tanítóföld 380 , 2700 , Cegléd	47,1737909	19,7966325
Pest	HU-102-TH-00145	Nagy Józsefné	2700	Cegléd	Jászberényi út 135.	Jászberényi út 135. , 2700 , Cegléd	47,1808599	19,8014702
Pest	HU-102-TH-00146	Kovács Erika	2713	Csemő	Monori dűlő 28.	Monori dűlő 28. , 2713 , Csemő	47,1389343	19,7322721
Pest	HU-102-TH-00147	Czigle Krisztina	2700	Cegléd	Külső Jászberényi út 425	Külső Jászberényi út 425 , 2700 , Cegléd	47,1939207	19,8112325
Pest	HU-102-TH-00148	Jankó Attila	2700	Cegléd	Külső Jászberényi út 9/a	Külső Jászberényi út 9/a , 2700 , Cegléd	47,1939207	19,8112325
Pest	HU-102-TH-00149	Sipos István	2769	Tápiószőlős	Ceglédi úti tanyák 4.	Ceglédi úti tanyák 4. , 2769 , Tápiószőlős	47,2980608	19,8689738
Pest	HU-102-TH-00150	Kökény Sándor	2700	Cegléd	Tükör u. 24.	Tükör u. 24. , 2700 , Cegléd	47,1718093	19,7772273
Pest	HU 102 TH 00242	Horvát János	2747	Törtel	Nyilas dűlő 0324/6. hrsz.	Nyilas dűlő 0324/6. hrsz. , 2747 , Törtel	47,09096	19,864006
Pest	HU 102 TH 00154	Csipkó István	2700	Cegléd	Orosz d. 27.	Orosz d. 27. , 2700 , Cegléd	47,1737909	19,7966325
Pest	HU 102 TH 00153	Szabó Lajos	2700	Cegléd	Tófű d. 641.	Tófű d. 641. , 2700 , Cegléd	47,2057596	19,7956038
Pest	HU 102 TH 00179	Kovács György	2700	Cegléd	Pókbangó u. 4.	Pókbangó u. 4. , 2700 , Cegléd	47,1696901	19,7689935
Pest	HU 102 TH 00155	Szentpéteri Balázs	2750	Nagykőrös	Zsíros d. 1/a.	Zsíros d. 1/a. , 2750 , Nagykőrös	47,0207578	19,8107935
Pest	HU 102 TH 00156	Szabó Albert	2712	Nyársapát	Csemő d. 15.	Csemő d. 15. , 2712 , Nyársapát	47,1084387	19,82957
Pest	HU 102 TH 00152	Szabó Dénesné	2712	Nyársapát	Iskola d. 14.	Iskola d. 14. , 2712 , Nyársapát	47,099727	19,798568
Pest	HU 102 TH 00133	GAK Nonprofit Közhasznú Kft.	2100	Gödöllő	Páter Károly u. 1.	Páter Károly u. 1. , 2100 , Gödöllő	47,5923813	19,3616034
Pest	HU 102 TH 00170	Bíró Sándorné	2365	Inárcs	Bajcsy Zsilinszki u. 90	Bajcsy Zsilinszki u. 90 , 2365 , Inárcs	47,2617418	19,3292821
Pest	HU 102 TH 00171	Bíró Sándorné	2365	Inárcs	Bajcsy Zsilinszki u. 90	Bajcsy Zsilinszki u. 90 , 2365 , Inárcs	47,2617418	19,3292821
Pest	HU 102 TH 00174	Bus István	2351	Alsónémedi	Északi Ipartelep 1.	Északi Ipartelep 1. , 2351 , Alsónémedi	47,353823	19,153574
Pest	HU 102 TH 00099	Czang Bernadett	2376	Hernád	Deák F. u. 34	Deák F. u. 34 , 2376 , Hernád	47,1554042	19,4294929
Pest	HU 102 TH 00166	Doricsák Istvánné	2377	Örkény	Fő út 80.	Fő út 80. , 2377 , Örkény	47,1275482	19,4270272
Pest	HU 102 TH 00167	Doricsák Istvánné	2377	Örkény	Fő út 80.	Fő út 80. , 2377 , Örkény	47,1275482	19,4270272
Pest	HU 102 TH 00164	Fajt Mihály	2366	Kakucs	Csikós puszta 3	Csikós puszta 3 , 2366 , Kakucs	47,2332468	19,3545719
Pest	HU 102 TH 00159	Féliksz Ferenc	2347	Bugyi	Ürbőpuszta 00282/0004 hrsz.	Ürbőpuszta 00282/0004 hrsz. , 2347 , Bugyi	47,1563858	19,171716
Pest	HU 102 TH 00095	Gál Csaba	2364	Ócsa	Újerdő tanya 11	Újerdő tanya 11 , 2364 , Ócsa	47,2923794	19,248088
Pest	HU 102 TH 00173	Halupka Imréné	2377	Örkény	Arany János u. 13.	Arany János u. 13. , 2377 , Örkény	47,1292004	19,430166
Pest	HU 102 TH 00102	Heszler Zsoltné	2347	Bugyi	Deák Ferenc u. 12.	Deák Ferenc u. 12. , 2347 , Bugyi	47,220464	19,1450657
Pest	HU 102 TH 00103	Hmiró János	2376	Hernád	Kossuth u. 30	Kossuth u. 30 , 2376 , Hernád	47,1643827	19,4196284
Pest	HU 102 TH 00105	Hmiró János Józsefné	2376	Hernád	Gyóni út 92.	Gyóni út 92. , 2376 , Hernád	47,164044	19,4136315
Pest	HU 102 TH 00104	Hmiró Jánosné	2376	Hernád	Kossuth u. 30.	Kossuth u. 30. , 2376 , Hernád	47,1643827	19,4196284
Pest	HU 102 TH 00105	Hmiró Judit	2376	Hernád	Gyóni út 92.	Gyóni út 92. , 2376 , Hernád	47,164044	19,4136315
Pest	HU 102 TH 00111	Horváth István	2724	Újlengyel	Temető u. 59/B.	Temető u. 59/B. , 2724 , Újlengyel	47,2245329	19,4511382
Pest	HU 102 TH 00100	Keindl Ágnes	2376	Hernád	Bogár dűlő 9.	Bogár dűlő 9. , 2376 , Hernád	47,1795405	19,4095729
Pest	HU 102 TH 00175	Kerekes Balázsné	2351	Alsónémedi	Széchenyi u. 63.	Széchenyi u. 63. , 2351 , Alsónémedi	47,3126702	19,1578743
Pest	HU 102 TH 00162	Kohut Pál	2347	Bugyi	Ürbőmajor-Ürbőpuszta 9.	Ürbőmajor-Ürbőpuszta 9. , 2347 , Bugyi	47,1563858	19,171716
Pest	HU 102 TH 00101	Lánczos Istvánné	2376	Hernád	Visegrádi u. 1.	Visegrádi u. 1. , 2376 , Hernád	47,162836	19,3987762
Pest	HU 102 TH 00110	Lovistyek László	2370	Dabas	Andrássy út 77.	Andrássy út 77. , 2370 , Dabas	47,1873842	19,3027868
Pest	HU 102 TH 00160	Macsek Tibor	2347	Bugyi	Tarhegyi u. 6.	Tarhegyi u. 6. , 2347 , Bugyi	47,2368592	19,1386536
Pest	HU 102 TH 00106	Mészáros Lászlóné	2370	Dabas	Batsányi u. 10.	Batsányi u. 10. , 2370 , Dabas	47,1789339	19,3221799
Pest	HU 102 TH 00163	Németh Péter Pálné	2381	Táborfalva	Kecskeméti u. 9.	Kecskeméti u. 9. , 2381 , Táborfalva	47,0948209	19,4739307
Pest	HU 102 TH 00115	Novizcki Zoltán	2724	Újlengyel	Petőfi Sándor u. 46.	Petőfi Sándor u. 46. , 2724 , Újlengyel	47,2273627	19,4558994
Pest	HU 102 TH 00106	Opóczki Miklósné	2370	Dabas	Új u. 14.	Új u. 14. , 2370 , Dabas	47,1788797	19,3185651
Pest	HU 102 TH 00176	Pálfi János	2363	Felsőpakony	TSZ dűlő 26.	TSZ dűlő 26. , 2363 , Felsőpakony	47,3450632	19,2601859
Pest	HU 102 TH 00157	Peron Kálmán	2381	Táborfalva	Rákóczi út 7.	Rákóczi út 7. , 2381 , Táborfalva	47,1278512	19,4738449
Pest	HU 102 TH 00107	Pongrácz Ferenc	2375	Tatárszentgyörgy	Vitéz sor 1/A.	Vitéz sor 1/A. , 2375 , Tatárszentgyörgy	47,052771	19,33896
Pest	HU 102 TH 00096	Rácz János	2364	Ócsa	Kiss János u. 1/F	Kiss János u. 1/F , 2364 , Ócsa	47,290915	19,2302949
Pest	HU 102 TH 00097	Rendeczki Józsefné	2376	Hernád	Fő u. 24/C.	Fő u. 24/C. , 2376 , Hernád	47,15909	19,4408652
Pest	HU 102 TH 00098	Rendeczki Józsefné	2376	Hernád	Fő u. 24/C.	Fő u. 24/C. , 2376 , Hernád	47,15909	19,4408652
Pest	HU 102 TH 00175	Románné Kerekes Eszter	2351	Alsónémedi	Széchenyi u. 38.	Széchenyi u. 38. , 2351 , Alsónémedi	47,3118382	19,1586432
Pest	HU 102 TH 00161	Solymosi Ferenc	2347	Bugyi	Láncürbő telep, Ürbőpuszta 36.	Láncürbő telep, Ürbőpuszta 36. , 2347 , Bugyi	47,1563858	19,171716
Pest	HU 102 TH 00108	Szarka János	2375	Tatárszentgyörgy	Sarlósár 12.	Sarlósár 12. , 2375 , Tatárszentgyörgy	47,0707408	19,3582662
Pest	HU 102 TH 00109	Szarka János Zsolt	2375	Tatárszentgyörgy	Sarlósár 13.	Sarlósár 13. , 2375 , Tatárszentgyörgy	47,0707408	19,3582662
Pest	HU 102 TH 00158	Szilvási László	2360	Gyál	Széchenyi út 99.	Széchenyi út 99. , 2360 , Gyál	47,380848	19,231829
Pest	HU 102 TH 00112	Szórád Zoltán	2381	Táborfalva	Kőrösi út 63.	Kőrösi út 63. , 2381 , Táborfalva	47,0984144	19,4884445
Pest	HU 102 TH 00165	Telepóczki Pál	2367	Újhartyán	Malom u. 44.	Malom u. 44. , 2367 , Újhartyán	47,216332	19,3862464
Pest	HU 102 TH 00113	Telepóczki Pál	2724	Újlengyel	Temető u. 94.	Temető u. 94. , 2724 , Újlengyel	47,2218976	19,4543352
Pest	HU 102 TH 00172	Tihany Tiborné	2377	Örkény	Tatárszentgyörgyi út 39.	Tatárszentgyörgyi út 39. , 2377 , Örkény	47,1199464	19,4153064
Pest	HU 102 TH 00168	Tóth Ágnes	2377	Örkény	Fő út 16.	Fő út 16. , 2377 , Örkény	47,1236384	19,4343852
Pest	HU 102 TH 00169	Tóth Ágnes	2377	Örkény	Fő út 16.	Fő út 16. , 2377 , Örkény	47,1236384	19,4343852
Pest	HU 102 TH 00177	Varga Dániel	2381	Táborfalva	Németh dűlő 14.	Németh dűlő 14. , 2381 , Táborfalva	47,07488	19,4497252
Pest	HU 102 TH 00114	Vas Ferencné	2724	Újlengyel	Petőfi Sándor u. 41.	Petőfi Sándor u. 41. , 2724 , Újlengyel	47,2275773	19,455173
Pest	HU 102 TH 00178	Simon Imre Attila	2724	Újlengyel	Dánosi dűlő 3.	Dánosi dűlő 3. , 2724 , Újlengyel	47,2319361	19,464812
Pest	HU 102 TH 00088	Fülöp Kecskefarm	2013	Pomáz	Liszenkó telep 0318/1. hrsz.	Liszenkó telep 0318/1. hrsz. , 2013 , Pomáz	47,6456397	19,0218001
Pest	HU-102-TH-00060	Hörömpő Ferenc	2700	Cegléd	Ugyer 0106/2 hrsz	Ugyer 0106/2 hrsz , 2700 , Cegléd	47,150864	19,759436
Pest	HU-102-TH-00090	Mészáros Edit	2321	Szigetbecse	Napsugár utca 1	Napsugár utca 1 , 2321 , Szigetbecse	47,1340438	18,946719
Pest	HU-102-TH-00076	Simsik Imre	2300	Ráckeve	Rákóczi tanya	Rákóczi tanya , 2300 , Ráckeve	47,1659923	18,9246367
Pest	HU-102-TH-00032	"Dányi Agrár Termelő és szolgáltató
Szövetkezet"	2118	Dány	043/55 hrsz.	043/55 hrsz. , 2118 , Dány		
Pest	HU-102-TH-00078	Orbán Ferenc	2119	Pécel	Pesti u. 133.	Pesti u. 133. , 2119 , Pécel	47,491967	19,317162
Pest	HU-102-TH-00036	Homokszeri Szövetkezet	2183	Galgamácsa Tsz.	Tanya 3.	Tanya 3. , 2183 , Galgamácsa Tsz.	47,690801	19,4010059
Pest	HU-102-TH-00035	Galgamenti Mezőgazdasági kft.	2194	Tura	Régivásártér  út 6/a	Régivásártér  út 6/a , 2194 , Tura	47,6065121	19,5967844
Pest	HU-102-TH-00091	Hardy Miklós	2119	Pécel	Fáy tanya	Fáy tanya , 2119 , Pécel	47,464422	19,3696119
Pest	HU-102-TH-00086	Romlányiné Fehér Klára	2173	Kartal	Kun  u. 10.	Kun  u. 10. , 2173 , Kartal	47,664871	19,5326099
