code;name;street;city;postalcode;lat;lng
DK M233 EF;Arla Foods Amba, Tistrup Mejeri;Vardevej 31;Tistrup;6862;55.7203010;8.6121020
DK M235 EF;Mejerigården Premier Is A/S;Sennelsvej 1;Thisted;7700;56.9608500;8.7188490
DK M242 EF;NØRAGER MEJERI A/S;Bredgade 67;Nørager;9610;56.7103380;9.6224490
DK M243 EF;Nørup Mejeri;Billundvej 33;Bredsten;7182;55.7025335;9.3848026
DK M244 EF;JYDERUP OST APS;Gyvelvænget 2;Jyderup;4450;55.6591780;11.4090460
DK M262 EF;Uhrenholt A/S, Skodborg Mejeri;Skodborg Søndergade 25;Rødding;6630;55.4163120;9.1548550
DK M265 EF;Storstrøms Ost A/S;Nr Tvedevej 27;Holmegaard;4684;55.2239690;11.8828950
DK M268 EF;Mammen Mejerierne A/S, afd. Onsild Mejeri;Mejerivej 2;Hobro;9500;56.5764940;9.7477490
DK M274 EF;Them Andelsmejeri A.m.b.a, Mejeriet;Rustrupvej 16;Them;8653;56.0958200;9.5444960
DK M276 EF;Arla Foods amba Gjesing mejeri;Gl. Horsensvej 389;Skanderborg;8660;55.9838449;10.0161386
DK M277 EF;Arla Foods amba, Korsvej Mejeri;Højrupvej 116;Fredericia;7000;55.5682210;9.6056150
DK M282 EF;Ulvedal Ost ApS;Tudvadvej 1 A;Egtved;6040;55.6196380;9.3190450
DK M286 EF;COOL & GREEN;Rønnevej 28;Nørre Aaby;5580;55.4627380;9.8644970
DK M293 EF;Aabybro Mejeri A/S, v/ Niels Henrik Lindhardt;Brogårdsvej 148;Aabybro;9440;57.1684080;9.7167690
DK M302 EF;NATURMÆLK A.M.B.A.;Gerrebækvej 24;Tinglev;6360;54.8985460;9.2466650
DK M305 EF;P B FOODS APS;Kastanievej 4;Glamsbjerg;5620;55.2784280;10.0965390
DK M306 EF;Øllingegaard Mejeri;Borupvej 69;Skævinge;3320;55.8999520;12.1881880
DK M309 EF;Falengreen A/S;Niels Bohrs Vej 45;Skanderborg;8660;56.0703200;9.9965410
DK M321 EF;Skee Ismejeri Aps;Langebjergvej 101;Store Merløse;4370;55.5277410;11.7840360
DK M323 EF;Arla Foods Amba, Taulov Mejeri;Danbovej 2;Fredericia;7000;55.5361200;9.6447190
DK M5630 EF;TEBSTRUP;Vrinners Bygade 45;Knebel;8420;56.2419220;10.4933170
DK P20 EF;OVODAN FOODS A/S;Havnegade 31-35, 36, + Gøteborggade 2-4, Tolderlundsvej 100;Odense;5000;55.4261903;10.3978127
DK P201 EF;Danæg Products A/S;Maglegårdsvej 13;Roskilde;4000;55.6272540;12.0790970
DK P81 EF;DANÆG PRODUCTS A/S;Danægvej 3;Christiansfeld;6070;55.3620950;9.4872100
